timetableStop_id;station;eva;start;plannedArrivalPath;trainCategory;trainNumber;arrivingLine;plannedArrival;changedArrivalTime;cancellationTime;eventStatus;arrival_delay;operator;Verbindung;week_number
8667970876619031895-2411010931-23;Frankfurt(Main)Hbf;8000105;Dillenburg;Dillenburg|Niederscheld(Dillkr)Süd|Burg(Dillkr) Nord|Herborn(Dillkr)|Sinn|Edingen(Wetzlar)|Katzenfurt|Ehringshausen(Kr Wetzlar)|Werdorf|Aßlar|Wetzlar|Dutenhofen(Wetzlar)|Gießen|Großen Linden|Lang Göns|Kirch Göns|Butzbach|Ostheim(b Butzbach)|Bad Nauheim|Friedberg(Hess)|Bad Vilbel|Frankfurt(Main)West;HLB;15109;RB40;2024-11-01 11:29:00;2024-11-01 11:37:00;;;8;Hessische Landesbahn;RB40;43
-7477759779026557792-2411010954-8;Frankfurt(Main)Hbf;8000105;Siegen Hbf;Siegen Hbf|Haiger|Dillenburg|Herborn(Dillkr)|Wetzlar|Gießen|Friedberg(Hess);HLB;24507;RE99;2024-11-01 11:38:00;2024-11-01 11:45:00;;;7;Hessische Landesbahn;RE99;43
-4580757756484141741-2411021315-7;Mainz Hbf;8000240;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;1211;;2024-11-02 17:40:00;2024-11-02 17:34:00;;;-6;DB Fernverkehr AG;Hamburg Dammtor-Mainz Hbf;43
-7487732123977070458-2411011925-31;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Koblenz-Moselweiß|Koblenz-Güls|Winningen(Mosel)|Kobern-Gondorf|Lehmen|Kattenes|Löf|Hatzenport|Moselkern|Müden(Mosel)|Treis-Karden|Pommern(Mosel)|Klotten|Cochem(Mosel)|Ediger-Eller|Neef|Bullay(DB)|Bengel|Ürzig(DB)|Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort|Ehrang|Pfalzel;RB;12126;81;2024-11-01 21:19:00;2024-11-01 21:19:00;;;0;DB Regio AG;RB81;43
-2820315739988979208-2410261859-8;Mannheim Hbf;8000244;Zürich HB;Zürich HB|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Baden-Baden|Karlsruhe Hbf;ICE;4;;2024-10-26 22:24:00;2024-10-26 22:24:00;;;0;DB Fernverkehr AG;Zürich HB-Mannheim Hbf;42
8800220809726353735-2411011837-16;Trier Hbf;8000134;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Neustadt(Weinstr)Hbf|Kaiserslautern Hbf|Landstuhl|Homburg(Saar)Hbf|St Ingbert|Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4135;1;2024-11-01 21:27:00;2024-11-01 21:28:00;;;1;DB Regio AG;RE1;43
5394868531176279031-2411010747-6;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|Ingolstadt Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf;ICE;726;;2024-11-01 11:04:00;2024-11-01 11:02:00;;;-2;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;43
5602589159339799849-2411021615-15;Mainz Hbf;8000240;Kirchheimbolanden;Kirchheimbolanden|Freimersheim(Rheinh)|Wahlheim|Alzey West|Alzey|Albig|Armsheim|Wörrstadt|Saulheim|Nieder Olm|Klein Winternheim-Ober Olm|Mainz-Marienborn|Mainz-Gonsenheim|Mainz Waggonfabrik;RB;29267;31;2024-11-02 17:27:00;2024-11-02 17:31:00;;;4;DB Regio AG;RB31;43
-538103317230052402-2410262121-20;Mannheim Hbf;8000244;Karlsruhe Hbf;Karlsruhe Hbf|Karlsruhe-Durlach|Weingarten(Baden)|Untergrombach|Bruchsal Bildungszentrum|Bruchsal|Ubstadt-Weiher|Stettfeld-Weiher|Bad Schönborn Süd|Bad Schönborn-Kronau|Rot-Malsch|Wiesloch-Walldorf|St Ilgen-Sandhausen|Heidelberg-Kirchheim/Rohrbach|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38366;3;2024-10-26 22:30:00;2024-10-26 22:30:00;;;0;DB Regio AG;S3;42
-6386283175346457289-2411021551-14;Mainz Hbf;8000240;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Walhausen(Saar)|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Ingelheim;RE;29525;3;2024-11-02 17:57:00;2024-11-02 18:09:00;;;12;DB Regio AG;RE3;43
-4217575281822547218-2411032222-9;Trier Hbf;8000134;Saarbrücken Hbf;Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4143;1;2024-11-03 23:28:00;2024-11-03 23:50:00;;;22;DB Regio AG;RE1;44
5225634352728182794-2411010726-8;Frankfurt(Main)Hbf;8000105;Berlin Hbf;Berlin Hbf|Berlin Südkreuz|Lutherstadt Wittenberg Hbf|Leipzig Hbf|Erfurt Hbf|Eisenach|Fulda;ICE;73;;2024-11-01 11:44:00;2024-11-01 12:19:00;;;35;DB Fernverkehr AG;Berlin Hbf-Frankfurt(Main)Hbf;43
3781479141283747659-2411010529-14;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Hamburg-Harburg|Bremen Hbf|Osnabrück Hbf|Münster(Westf)Hbf|Dortmund Hbf|Hagen Hbf|Wuppertal Hbf|Solingen Hbf|Köln Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1905;;2024-11-01 11:03:00;2024-11-01 11:24:00;;;21;DB Fernverkehr AG;Hamburg-Altona-Frankfurt(Main)Hbf;43
-6817269415809298934-2411010948-16;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Frankenthal Süd|Frankenthal Hbf|Worms Hbf|Osthofen|Guntersblum|Oppenheim|Nierstein|Bodenheim|Mainz Römisches Theater|Mainz Hbf|Hochheim(Main)|Frankfurt-Höchst;N;12212;SE14;2024-11-01 11:22:00;2024-11-01 11:23:00;;;1;DB Regio AG;SE14;43
-7710914094412173264-2411010905-21;Frankfurt(Main)Hbf;8000105;Kassel Hbf;Kassel Hbf|Kassel-Wilhelmshöhe|Baunatal-Guntershausen|Edermünde-Grifte|Felsberg-Wolfershausen|Felsberg-Altenbrunslar|Felsberg-Gensungen|Wabern(Bz Kassel)|Singlis|Borken(Hess)|Zimmersrode|Schlierbach(Schwalm-Eder-Kr.)|Treysa|Schwalmstadt-Wiera|Neustadt(Kr Marburg)|Stadtallendorf|Kirchhain(Bz Kassel)|Marburg(Lahn)|Gießen|Friedberg(Hess);HLB;24407;RE98;2024-11-01 11:38:00;2024-11-01 11:45:00;;;7;Hessische Landesbahn;RE98;43
6597109704784414496-2411030342-14;Mainz Hbf;8000240;Saarbrücken Hbf;Saarbrücken Hbf|Neunkirchen(Saar)Hbf|St Wendel|Türkismühle|Neubrücke(Nahe)|Idar-Oberstein|Kirn|Bad Sobernheim|Staudernheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ingelheim;RE;29501;3;2024-11-03 05:56:00;2024-11-03 05:59:00;;;3;DB Regio AG;RE3;44
765884255463401950-2411091439-16;Trier Hbf;8000134;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Neustadt(Weinstr)Hbf|Kaiserslautern Hbf|Landstuhl|Homburg(Saar)Hbf|St Ingbert|Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4127;1;2024-11-09 17:27:00;2024-11-09 17:36:00;;;9;DB Regio AG;RE1;44
4939626494394856107-2411091633-7;Trier Hbf;8000134;Luxembourg;Luxembourg|Sandweiler-Contern|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RE;5127;11;2024-11-09 17:24:00;2024-11-09 17:30:00;;;6;DB Regio AG;RE11;44
467631948029280047-2411010738-10;Frankfurt(Main)Hbf;8000105;Amsterdam Centraal;Amsterdam Centraal|Utrecht Centraal|Arnhem Centraal|Oberhausen Hbf|Duisburg Hbf|Düsseldorf Hbf|Köln Messe/Deutz Gl.11-12|Siegburg/Bonn|Frankfurt(M) Flughafen Fernbf;ICE;225;;2024-11-01 11:54:00;2024-11-01 11:52:00;;;-2;DB Fernverkehr AG;Amsterdam Centraal-Frankfurt(Main)Hbf;43
-3506777953479696765-2411090904-7;Mainz Hbf;8000240;Koblenz Hbf;Koblenz Hbf|Boppard Hbf|Oberwesel|Bacharach|Bingen(Rhein) Hbf|Ingelheim;RE;4257;2;2024-11-09 10:08:00;2024-11-09 10:14:00;;;6;DB Regio AG;RE2;44
-5284561636684227426-2411051452-11;Trier Hbf;8000134;Homburg(Saar)Hbf;Homburg(Saar)Hbf|St Ingbert|Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4125;1;2024-11-05 16:27:00;2024-11-05 16:27:00;;;0;DB Regio AG;RE1;44
-6236584412746403131-2411051406-31;Trier Hbf;8000134;Oberlahnstein;Oberlahnstein|Niederlahnstein|Koblenz Hbf|Koblenz-Moselweiß|Koblenz-Güls|Winningen(Mosel)|Kobern-Gondorf|Lehmen|Kattenes|Löf|Hatzenport|Moselkern|Müden(Mosel)|Treis-Karden|Pommern(Mosel)|Klotten|Cochem(Mosel)|Ediger-Eller|Neef|Bullay(DB)|Bengel|Ürzig(DB)|Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort;RB;12116;81;2024-11-05 16:19:00;2024-11-05 16:21:00;;;2;DB Regio AG;RB81;44
7438989974076433507-2411080513-12;Frankfurt(Main)Hbf;8000105;Dieburg;Dieburg|Münster(Hessen)|Eppertshausen|Rödermark-Ober Roden|Rödermark-Urberach|Dreieich-Offenthal|Dreieich-Götzenhain|Dreieich-Dreieichenhain|Dreieich-Weibelfeld|Dreieich-Sprendlingen|Dreieich-Buchschlag;RB;15602;61;2024-11-08 05:56:00;2024-11-08 06:21:00;;;25;DB Regio AG;RB61;44
7345052251810891924-2411042218-4;Mannheim Hbf;8000244;Salzburg Hbf;Salzburg Hbf|Rosenheim|München Ost;NJ;468;;2024-11-05 03:14:00;2024-11-05 03:46:00;;;32;ÖBB;Salzburg Hbf-Mannheim Hbf;44
3416291983828298930-2411090934-11;Mainz Hbf;8000240;Alzey;Alzey|Albig|Armsheim|Wörrstadt|Saulheim|Nieder Olm|Klein Winternheim-Ober Olm|Mainz-Marienborn|Mainz-Gonsenheim|Mainz Waggonfabrik;RB;29251;31;2024-11-09 10:25:00;2024-11-09 10:28:00;2024-11-09 07:27:00;p;3;DB Regio AG;RB31;44
5781797999410176100-2411090511-10;Mainz Hbf;8000240;Passau Hbf;Passau Hbf|Plattling|Straubing|Regensburg Hbf|Nürnberg Hbf|Würzburg Hbf|Hanau Hbf|Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf;ICE;1020;;2024-11-09 10:18:00;2024-11-09 10:16:00;;;-2;DB Fernverkehr AG;Passau Hbf-Mainz Hbf;44
786129964763538741-2411052228-23;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35876;8;2024-11-05 23:44:00;2024-11-05 23:58:00;;;14;DB Regio AG;S8;44
-4933670799214201742-2411091113-6;Mannheim Hbf;8000244;Basel SBB;Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Karlsruhe Hbf;ICE;108;;2024-11-09 13:24:00;2024-11-09 13:26:00;;;2;DB Fernverkehr AG;Basel SBB-Mannheim Hbf;44
-8478497819371382420-2410291556-35;Trier Hbf;8000134;Homburg(Saar)Hbf;Homburg(Saar)Hbf|Limbach(b Homburg,Saar)|Kirkel|Rohrbach(Saar)|St Ingbert|Rentrisch|Scheidt(Saar)|Schafbrücke|Saarbrücken Ost|Saarbrücken Hbf|Saarbrücken-Burbach|Burbach Mitte|Luisenthal(Saar)|Völklingen|Bous(Saar)|Ensdorf(Saar)|Saarlouis Hbf|Dillingen(Saar)|Beckingen(Saar)|Fremersdorf|Merzig(Saar)|Merzig(Saar) Stadtmitte|Besseringen|Mettlach|Saarhölzbach|Taben|Serrig|Saarburg(Bz Trier)|Schoden-Ockfen|Wiltingen(Saar)|Kanzem|Konz|Karthaus|Trier Süd;RB;12578;71;2024-10-29 18:01:00;2024-10-29 18:01:00;;;0;DB Regio AG;RB71;43
6937010390242304742-2411080415-21;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;Mannheim Hbf|Mannheim ARENA/Maimarkt|Mannheim-Seckenheim|Neu-Edingen/Friedrichsfeld|Ladenburg|Heddesheim/Hirschberg|Weinheim-Lützelsachsen|Weinheim(Bergstr)Hbf|Hemsbach|Laudenbach(Bergstr)|Heppenheim(Bergstr)|Bensheim|Bensheim-Auerbach|Zwingenberg(Bergstr)|Hähnlein-Alsbach|Bickenbach(Bergstr)|Darmstadt-Eberstadt|Darmstadt Süd|Darmstadt Hbf|Langen(Hess);RE;15300;60;2024-11-08 05:48:00;2024-11-08 06:10:00;;;22;DB Regio AG;RE60;44
3791291418139274700-2410291710-15;Trier Hbf;8000134;Luxembourg;Luxembourg|Cents-Hamm|Sandweiler-Contern|Oetrange|Munsbach|Roodt/Syre|Betzdorf(LUX)|Wecker|Manternach|Mertert|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RB;5653;83;2024-10-29 18:11:00;2024-10-29 18:12:00;;;1;DB Regio AG;RB83;43
-6689620639226905519-2411091319-2;Mannheim Hbf;8000244;Heidelberg Hbf;Heidelberg Hbf;TGV;9552;;2024-11-09 13:37:00;2024-11-09 13:34:00;;;-3;SNCF;Heidelberg Hbf-Mannheim Hbf;44
-8732806761005044196-2410262331-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35982;9;2024-10-27 00:49:00;2024-10-27 00:51:00;;;2;DB Regio AG;S9;43
-6716213240730000376-2410262237-25;Wiesbaden Hbf;8000250;Neuwied;Neuwied|Koblenz Stadtmitte|Koblenz Hbf|Niederlahnstein|Oberlahnstein|Braubach|Osterspai|Filsen|Kamp-Bornhofen|Kestert|St Goarshausen|Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich;VIA;25039;RB10;2024-10-27 00:27:00;2024-10-27 00:46:00;;;19;VIAS GmbH;RB10;43
-880810415062774514-2410262328-25;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35880;8;2024-10-27 00:44:00;2024-10-27 00:46:00;;;2;DB Regio AG;S8;43
-200857175732177196-2410262258-25;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35878;8;2024-10-27 00:14:00;2024-10-27 00:15:00;;;1;DB Regio AG;S8;43
-3796875127519716728-2411030833-7;Trier Hbf;8000134;Luxembourg;Luxembourg|Sandweiler-Contern|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RE;5111;11;2024-11-03 09:24:00;2024-11-03 09:24:00;;;0;DB Regio AG;RE11;44
-2921963063750575153-2411020659-4;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Regionalbf|Rüsselsheim;RE;4252;2;2024-11-02 07:30:00;2024-11-02 07:41:00;;;11;DB Regio AG;RE2;43
-4505063686895506795-2411031235-23;Mannheim Hbf;8000244;Mosbach(Baden);Mosbach(Baden)|Mosbach West|Mosbach-Neckarelz|Binau|Neckargerach|Zwingenberg(Baden)|Lindach|Eberbach|Hirschhorn(Neckar)|Neckarhausen bei Neckarsteinach|Neckarsteinach|Neckargemünd Altstadt|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38236;2;2024-11-03 13:50:00;2024-11-03 13:50:00;;;0;DB Regio AG;S2;44
860804896228737017-2411031136-32;Mannheim Hbf;8000244;Osterburken;Osterburken|Adelsheim Nord|Zimmern(b Seckach)|Seckach|Eicholzheim|Oberschefflenz|Auerbach(b Mosbach, Baden)|Dallau|Neckarburken|Mosbach(Baden)|Mosbach West|Mosbach-Neckarelz|Binau|Neckargerach|Zwingenberg(Baden)|Lindach|Eberbach|Hirschhorn(Neckar)|Neckarhausen bei Neckarsteinach|Neckarsteinach|Neckargemünd Altstadt|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38128;1;2024-11-03 13:18:00;2024-11-03 13:27:00;;;9;DB Regio AG;S1;44
-6444663262818355031-2411030819-9;Trier Hbf;8000134;Saarbrücken Hbf;Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4141;1;2024-11-03 09:27:00;2024-11-03 10:01:00;;;34;DB Regio AG;RE1;44
-7545957812818181174-2411031200-2;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf;TGV;9552;;2024-11-03 13:37:00;2024-11-03 13:39:00;;;2;SNCF;Frankfurt(Main)Hbf-Mannheim Hbf;44
-8624992757107064587-2411020332-8;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Plochingen|Stuttgart Hbf|Mannheim Hbf;ICE;616;;2024-11-02 07:15:00;2024-11-02 07:24:00;;;9;DB Fernverkehr AG;München Hbf-Mainz Hbf;43
-229645446825301982-2411071620-9;Trier Hbf;8000134;Wittlich Hbf;Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort;RB;12168;82;2024-11-07 16:56:00;2024-11-07 17:05:00;;;9;DB Regio AG;RB82;44
2029204665843714960-2411071606-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;4120;1;2024-11-07 17:30:00;2024-11-07 17:38:00;;;8;DB Regio AG;RE1;44
9066420199263612537-2411020648-4;Mainz Hbf;8000240;Wiesbaden Hbf;Wiesbaden Hbf|Wiesbaden Ost|Mainz Nord;S;35815;8;2024-11-02 07:01:00;2024-11-02 07:08:00;;;7;DB Regio AG;S8;43
3904936396856754440-2411020640-8;Mainz Hbf;8000240;Bad Kreuznach;Bad Kreuznach|Gensingen-Horrweiler|Ockenheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess)|Budenheim;RB;29641;33;2024-11-02 07:18:00;2024-11-02 07:20:00;;;2;DB Regio AG;RB33;43
-8767056179419145945-2411030815-8;Mannheim Hbf;8000244;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf|Mainz Hbf;ICE;279;;2024-11-03 13:27:00;2024-11-03 13:26:00;;;-1;DB Fernverkehr AG;Hamburg Dammtor-Mannheim Hbf;44
7394330786495536556-2411020705-2;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf;ICE;591;;2024-11-02 07:40:00;2024-11-02 07:49:00;;;9;DB Fernverkehr AG;Frankfurt(Main)Hbf-Mainz Hbf;43
1824428216933054487-2411071456-35;Trier Hbf;8000134;Homburg(Saar)Hbf;Homburg(Saar)Hbf|Limbach(b Homburg,Saar)|Kirkel|Rohrbach(Saar)|St Ingbert|Rentrisch|Scheidt(Saar)|Schafbrücke|Saarbrücken Ost|Saarbrücken Hbf|Saarbrücken-Burbach|Burbach Mitte|Luisenthal(Saar)|Völklingen|Bous(Saar)|Ensdorf(Saar)|Saarlouis Hbf|Dillingen(Saar)|Beckingen(Saar)|Fremersdorf|Merzig(Saar)|Merzig(Saar) Stadtmitte|Besseringen|Mettlach|Saarhölzbach|Taben|Serrig|Saarburg(Bz Trier)|Schoden-Ockfen|Wiltingen(Saar)|Kanzem|Konz|Karthaus|Trier Süd;RB;12576;71;2024-11-07 17:01:00;2024-11-07 17:04:00;;;3;DB Regio AG;RB71;44
765884255463401950-2411071439-16;Trier Hbf;8000134;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Neustadt(Weinstr)Hbf|Kaiserslautern Hbf|Landstuhl|Homburg(Saar)Hbf|St Ingbert|Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4127;1;2024-11-07 17:27:00;2024-11-07 17:32:00;;;5;DB Regio AG;RE1;44
7849487674477750575-2411071606-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;5120;11;2024-11-07 17:30:00;2024-11-07 17:37:00;;;7;DB Regio AG;RE11;44
4939626494394856107-2411071633-7;Trier Hbf;8000134;Luxembourg;Luxembourg|Sandweiler-Contern|Wasserbillig|Igel|Kreuz Konz|Trier Süd;RE;5127;11;2024-11-07 17:24:00;2024-11-07 17:25:00;;;1;DB Regio AG;RE11;44
472803527136894195-2410261115-15;Trier Hbf;8000134;Perl;Perl|Besch|Nennig|Palzem|Wehr(Mosel)|Wincheringen|Nittel|Wellen(Mosel)|Temmels|Oberbillig|Wasserliesch|Konz Mitte|Karthaus|Trier Süd;RB;12163;82;2024-10-26 12:05:00;2024-10-26 12:06:00;;;1;DB Regio AG;RB82;42
954792747016684509-2410261025-29;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Koblenz-Moselweiß|Koblenz-Güls|Winningen(Mosel)|Kobern-Gondorf|Lehmen|Kattenes|Löf|Hatzenport|Moselkern|Müden(Mosel)|Treis-Karden|Pommern(Mosel)|Klotten|Cochem(Mosel)|Ediger-Eller|Neef|Bullay(DB)|Bengel|Ürzig(DB)|Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort;RB;12108;81;2024-10-26 12:37:00;2024-10-26 12:37:00;;;0;DB Regio AG;RB81;42
-4107415042196688967-2411070906-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;4106;1;2024-11-07 10:30:00;2024-11-07 10:40:00;;;10;DB Regio AG;RE1;44
6954924236955692259-2411041328-8;Wiesbaden Hbf;8000250;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf|Mainz Hbf;ICE;516;;2024-11-04 17:31:00;2024-11-04 17:33:00;;;2;DB Fernverkehr AG;München Hbf-Wiesbaden Hbf;44
4792008167590661336-2411041623-4;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Mainz-Kastel;VIA;25076;RB10;2024-11-04 16:58:00;2024-11-04 17:04:00;2024-11-03 01:45:00;p;6;VIAS GmbH;RB10;44
1756361144776443390-2411081916-9;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;Berlin Gesundbrunnen|Berlin Hbf|Berlin Südkreuz|Lutherstadt Wittenberg Hbf|Leipzig Hbf|Erfurt Hbf|Eisenach|Fulda;ICE;675;;2024-11-08 23:44:00;2024-11-09 00:04:00;;;20;DB Fernverkehr AG;Berlin Gesundbrunnen-Frankfurt(Main)Hbf;44
